age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,blue-collar,married,secondary,false,182,false,false,cellular,4,feb,56,1,-1,0,unknown,false
50,admin.,married,primary,false,276,false,true,unknown,17,jun,641,6,-1,0,unknown,false
35,entrepreneur,married,secondary,false,2971,false,false,cellular,4,may,429,4,164,2,failure,true
26,unemployed,single,secondary,false,1064,false,false,unknown,31,may,113,1,-1,0,unknown,false
45,admin.,married,unknown,false,1783,false,false,unknown,20,jun,11,11,-1,0,unknown,false
37,blue-collar,married,secondary,false,-67,false,false,cellular,2,feb,157,1,-1,0,unknown,false
60,self-employed,single,tertiary,false,179,false,true,cellular,29,jul,79,4,-1,0,unknown,false
38,management,married,tertiary,false,1199,false,false,cellular,4,aug,178,1,1,1,success,true
47,blue-collar,married,primary,false,214,true,true,unknown,9,jun,168,1,-1,0,unknown,false
33,technician,married,secondary,false,6699,false,false,cellular,9,nov,425,1,462,1,failure,false
51,unemployed,married,secondary,false,1760,false,true,cellular,19,nov,162,1,-1,0,unknown,false
35,entrepreneur,single,tertiary,false,145,true,false,cellular,18,jul,799,2,-1,0,unknown,true
35,unemployed,married,secondary,false,978,false,false,cellular,29,dec,1370,3,209,3,success,true
48,admin.,single,secondary,false,1150,true,false,unknown,28,may,357,1,-1,0,unknown,false
37,admin.,married,secondary,false,121,false,false,cellular,22,jul,22,6,-1,0,unknown,false
29,technician,single,tertiary,false,828,true,false,cellular,16,apr,215,3,321,3,other,false
34,admin.,married,secondary,false,244,true,false,cellular,31,jul,56,4,-1,0,unknown,false
32,services,married,primary,false,228,true,false,cellular,21,jul,1017,6,-1,0,unknown,true
30,management,single,tertiary,false,424,false,false,cellular,16,apr,298,4,-1,0,unknown,true
47,management,divorced,tertiary,false,447,false,true,unknown,7,may,126,1,-1,0,unknown,false
33,blue-collar,married,primary,false,-195,false,false,unknown,20,sep,9,1,-1,0,unknown,false
33,management,single,tertiary,false,1410,true,false,cellular,5,feb,8,1,254,5,failure,false
63,retired,married,primary,false,1084,false,false,cellular,14,oct,201,1,183,1,success,false
51,self-employed,divorced,primary,false,10924,false,false,cellular,6,may,106,2,-1,0,unknown,false
41,management,married,tertiary,false,832,true,true,cellular,21,nov,164,1,176,1,failure,false
56,retired,married,tertiary,false,478,false,false,cellular,5,feb,97,1,-1,0,unknown,false
60,management,single,tertiary,false,0,false,true,cellular,23,jul,151,1,-1,0,unknown,false
41,self-employed,single,tertiary,false,3950,true,false,unknown,30,may,96,2,-1,0,unknown,false
37,management,single,unknown,false,504,true,false,cellular,16,apr,555,1,-1,0,unknown,false
36,blue-collar,single,secondary,false,219,true,true,cellular,11,may,270,2,347,1,failure,false
57,management,married,tertiary,false,1602,false,false,cellular,29,jul,339,3,-1,0,unknown,false
55,management,married,primary,false,2587,false,false,cellular,4,sep,328,2,94,2,success,true
44,admin.,married,secondary,false,0,true,true,unknown,16,may,159,1,-1,0,unknown,false
47,self-employed,married,tertiary,false,2303,true,false,cellular,6,may,323,2,364,1,failure,false
31,blue-collar,married,secondary,false,1660,true,false,cellular,20,apr,342,1,-1,0,unknown,false
35,management,married,tertiary,true,32,true,false,cellular,21,nov,180,1,-1,0,unknown,false
39,management,married,tertiary,false,278,false,true,cellular,28,jul,60,3,-1,0,unknown,false
50,management,married,tertiary,false,4,false,false,cellular,17,nov,223,1,96,2,failure,false
29,management,married,tertiary,false,318,true,false,cellular,18,may,1434,2,356,4,failure,false
30,services,single,secondary,false,209,true,false,unknown,6,may,30,2,-1,0,unknown,false
46,services,married,secondary,false,271,true,false,unknown,16,may,134,4,-1,0,unknown,false
27,management,single,unknown,false,3196,false,false,cellular,9,feb,10,2,-1,0,unknown,false
48,admin.,divorced,secondary,false,4099,false,false,cellular,2,apr,397,2,-1,0,unknown,true
26,student,single,secondary,false,2572,true,false,cellular,5,may,620,1,-1,0,unknown,false
36,management,single,tertiary,false,339,false,false,cellular,21,nov,6,6,-1,0,unknown,false
42,blue-collar,married,primary,false,0,true,true,cellular,7,may,209,2,-1,0,unknown,false
50,housemaid,married,primary,false,395,true,false,unknown,15,may,419,2,-1,0,unknown,false
49,blue-collar,married,secondary,false,2039,true,false,cellular,18,nov,283,2,-1,0,unknown,false
45,management,married,tertiary,false,5450,false,false,cellular,8,aug,188,2,-1,0,unknown,false
23,student,single,secondary,false,780,false,false,cellular,16,sep,267,1,-1,0,unknown,false
38,technician,single,secondary,false,0,true,false,cellular,7,apr,196,2,-1,0,unknown,false
32,management,single,tertiary,false,8436,true,false,cellular,17,apr,245,1,149,2,failure,false
60,technician,single,primary,false,11262,false,false,cellular,26,aug,323,1,-1,0,unknown,true
30,entrepreneur,married,secondary,false,946,true,false,cellular,19,nov,1065,1,183,1,other,false
58,housemaid,married,tertiary,false,497,false,false,unknown,11,jun,138,5,-1,0,unknown,false
60,retired,married,primary,false,55,false,false,cellular,4,jun,207,1,-1,0,unknown,false
38,services,married,secondary,false,-140,false,false,unknown,25,jun,456,3,-1,0,unknown,false
51,technician,married,secondary,false,-379,true,false,cellular,5,aug,261,1,-1,0,unknown,false
42,admin.,married,secondary,false,-396,true,false,cellular,11,may,80,1,308,4,failure,false
30,services,single,secondary,false,0,true,false,cellular,18,may,131,6,363,9,failure,false
40,management,married,primary,false,733,true,false,unknown,6,jun,94,7,-1,0,unknown,false
37,management,married,tertiary,false,393,true,false,cellular,14,may,567,3,275,4,failure,true
53,technician,divorced,primary,false,7290,true,false,unknown,30,may,153,1,-1,0,unknown,false
27,services,single,secondary,false,468,true,false,cellular,13,may,109,1,-1,0,unknown,false
39,blue-collar,married,secondary,false,0,true,false,cellular,30,apr,53,1,325,1,failure,false
39,blue-collar,married,primary,false,3705,true,false,unknown,16,jun,77,1,-1,0,unknown,false
59,retired,married,tertiary,false,9676,false,false,telephone,27,mar,234,2,-1,0,unknown,true
37,services,married,secondary,false,1328,true,false,telephone,13,may,121,2,341,4,failure,false
41,blue-collar,married,primary,false,8,true,false,cellular,15,jul,155,2,-1,0,unknown,false
45,blue-collar,married,primary,false,61,false,false,cellular,17,apr,108,1,-1,0,unknown,false
48,management,married,tertiary,false,6613,false,false,unknown,17,jun,159,3,-1,0,unknown,false
48,technician,married,secondary,false,302,true,false,unknown,26,may,208,3,-1,0,unknown,false
32,blue-collar,married,secondary,false,1005,false,false,cellular,12,may,215,1,-1,0,unknown,false
35,services,married,secondary,false,109,true,false,unknown,6,may,597,3,-1,0,unknown,false
33,management,single,tertiary,false,1240,true,false,cellular,4,feb,505,2,260,1,other,false
28,blue-collar,single,primary,false,0,true,true,unknown,3,jun,380,4,-1,0,unknown,false
64,retired,married,unknown,false,2923,false,false,cellular,12,mar,120,1,-1,0,unknown,false
35,technician,married,secondary,false,0,false,false,cellular,27,aug,106,4,-1,0,unknown,false
33,blue-collar,married,secondary,false,43,true,false,cellular,14,may,332,2,358,2,failure,false
41,technician,married,secondary,false,288,true,false,unknown,15,may,221,4,-1,0,unknown,false
34,admin.,married,secondary,false,613,true,false,cellular,4,jun,80,1,-1,0,unknown,false
37,technician,single,tertiary,false,6101,false,false,cellular,4,may,60,5,87,1,success,false
38,blue-collar,married,primary,false,168,true,true,telephone,13,may,212,3,-1,0,unknown,false
39,blue-collar,married,primary,false,7685,true,false,cellular,14,apr,493,3,-1,0,unknown,false
35,technician,divorced,tertiary,false,4515,true,false,cellular,19,nov,98,2,-1,0,unknown,false
28,blue-collar,single,secondary,false,517,false,true,cellular,8,jul,681,1,-1,0,unknown,true
27,blue-collar,single,secondary,false,148,false,false,cellular,22,jul,203,1,-1,0,unknown,false
48,retired,married,primary,true,-285,false,true,cellular,19,nov,157,1,-1,0,unknown,false
50,blue-collar,married,secondary,false,887,false,false,unknown,16,jun,287,1,-1,0,unknown,false
45,self-employed,married,secondary,false,3098,true,false,cellular,7,aug,159,2,-1,0,unknown,false
41,technician,married,tertiary,false,744,true,false,unknown,14,may,125,1,-1,0,unknown,false
39,technician,married,secondary,false,130,false,false,cellular,8,jul,202,2,-1,0,unknown,false
44,management,married,secondary,false,438,true,false,telephone,8,may,37,3,303,1,failure,false
54,admin.,married,secondary,false,0,false,false,cellular,28,jan,161,1,98,2,failure,true
49,management,married,tertiary,false,322,false,false,cellular,6,aug,72,4,-1,0,unknown,false
34,blue-collar,single,secondary,false,186,false,false,cellular,2,feb,342,1,-1,0,unknown,false
75,retired,divorced,tertiary,false,3810,true,false,cellular,16,nov,262,1,183,1,failure,true
42,management,married,tertiary,false,0,false,false,cellular,13,aug,325,2,-1,0,unknown,false
53,blue-collar,married,secondary,false,4380,false,false,telephone,19,aug,223,7,-1,0,unknown,false
49,management,divorced,tertiary,false,755,false,false,cellular,31,jul,1212,4,-1,0,unknown,true
31,services,single,secondary,false,2070,false,false,cellular,29,aug,319,2,-1,0,unknown,false
45,blue-collar,single,primary,false,999,false,false,cellular,29,jan,182,2,-1,0,unknown,false
39,self-employed,married,secondary,false,167,true,true,cellular,17,jul,330,1,-1,0,unknown,false
46,technician,married,secondary,false,1322,true,true,cellular,19,nov,514,1,-1,0,unknown,false
42,admin.,divorced,secondary,false,1076,true,false,unknown,14,may,213,1,-1,0,unknown,false
37,management,married,tertiary,false,502,true,false,cellular,7,may,551,1,351,1,failure,false
26,technician,single,tertiary,false,1216,true,false,cellular,16,apr,472,2,-1,0,unknown,false
37,management,single,tertiary,false,876,true,false,cellular,15,apr,140,4,327,2,failure,false
36,services,single,secondary,false,342,true,false,unknown,7,may,142,1,-1,0,unknown,false
29,blue-collar,single,primary,false,950,true,false,unknown,4,jun,135,3,-1,0,unknown,false
36,blue-collar,married,primary,false,973,true,true,unknown,23,may,293,1,-1,0,unknown,false
26,technician,married,tertiary,false,3825,true,false,unknown,13,may,107,1,-1,0,unknown,false
32,blue-collar,married,secondary,false,2366,true,false,unknown,20,may,127,2,-1,0,unknown,false
40,management,married,tertiary,false,542,true,false,cellular,20,nov,1816,1,-1,0,unknown,false
53,management,married,primary,false,995,false,false,cellular,4,feb,200,3,-1,0,unknown,false
29,management,married,tertiary,false,20,true,false,cellular,12,may,418,1,-1,0,unknown,false
34,technician,single,tertiary,false,228,true,false,cellular,22,jul,387,4,-1,0,unknown,false
43,blue-collar,married,secondary,false,130,false,false,cellular,5,may,156,1,337,3,failure,false
56,management,married,tertiary,false,217,false,true,cellular,21,jul,121,2,-1,0,unknown,false
55,entrepreneur,divorced,tertiary,false,0,false,false,unknown,6,jun,108,2,-1,0,unknown,false
31,self-employed,married,tertiary,false,259,true,false,cellular,7,may,47,1,-1,0,unknown,false
27,admin.,single,secondary,false,619,true,false,cellular,20,apr,16,5,322,4,other,false
36,management,married,secondary,false,644,true,false,cellular,18,nov,54,2,-1,0,unknown,false
44,management,married,tertiary,false,22,true,false,cellular,6,aug,265,2,-1,0,unknown,false
37,admin.,divorced,tertiary,false,4303,true,false,unknown,23,may,168,1,-1,0,unknown,false
30,admin.,single,secondary,false,239,true,false,cellular,7,may,115,3,-1,0,unknown,false
42,technician,single,secondary,false,275,false,false,cellular,26,aug,31,8,-1,0,unknown,false
30,management,married,tertiary,false,1221,true,false,telephone,25,jul,279,4,-1,0,unknown,true
62,retired,married,secondary,false,816,false,false,cellular,1,sep,28,2,-1,0,unknown,false
24,blue-collar,married,secondary,false,1222,true,false,cellular,20,apr,369,1,-1,0,unknown,false
31,technician,married,secondary,false,2363,true,false,unknown,13,may,247,1,-1,0,unknown,false
66,retired,married,tertiary,false,2262,false,false,cellular,22,apr,155,1,-1,0,unknown,false
47,admin.,married,secondary,false,2,false,false,cellular,10,jul,89,1,-1,0,unknown,false
39,entrepreneur,married,tertiary,false,2,true,false,cellular,17,nov,180,1,-1,0,unknown,false
35,technician,married,secondary,false,4508,true,false,cellular,18,nov,854,1,-1,0,unknown,true
35,admin.,divorced,secondary,false,-402,true,false,cellular,17,apr,46,1,-1,0,unknown,false
27,technician,married,secondary,false,1577,true,true,unknown,28,may,266,2,-1,0,unknown,false
32,blue-collar,married,secondary,false,34,true,false,cellular,5,may,321,2,-1,0,unknown,false
44,management,married,tertiary,false,795,false,false,cellular,28,aug,99,24,-1,0,unknown,false
42,blue-collar,married,secondary,false,117,true,false,unknown,9,may,147,1,-1,0,unknown,false
34,self-employed,single,tertiary,false,5462,false,false,cellular,30,apr,430,1,-1,0,unknown,true
25,services,single,secondary,false,402,false,true,cellular,7,jul,264,1,-1,0,unknown,false
40,technician,single,secondary,false,641,false,false,cellular,16,jul,156,6,-1,0,unknown,false
43,management,divorced,tertiary,false,36,false,false,cellular,26,may,118,1,102,2,failure,false
55,unemployed,married,tertiary,false,383,false,false,unknown,6,may,343,3,-1,0,unknown,false
50,blue-collar,married,secondary,false,283,true,false,cellular,7,aug,226,3,-1,0,unknown,false
45,management,divorced,tertiary,false,0,false,false,unknown,1,jun,5,1,-1,0,unknown,false
35,blue-collar,divorced,secondary,false,3102,true,false,cellular,20,nov,138,1,-1,0,unknown,false
32,blue-collar,married,secondary,false,889,true,false,cellular,10,sep,185,1,99,5,success,true
59,housemaid,married,secondary,false,0,false,false,telephone,3,feb,722,1,99,4,failure,false
34,self-employed,married,secondary,false,-370,true,false,unknown,21,may,748,1,-1,0,unknown,false
39,management,married,tertiary,false,-606,true,false,unknown,26,may,142,1,-1,0,unknown,false
40,management,single,secondary,false,10378,true,false,cellular,17,nov,523,3,-1,0,unknown,false
36,blue-collar,single,primary,false,1313,true,false,unknown,20,jun,8,10,-1,0,unknown,false
40,management,married,tertiary,false,8969,true,false,cellular,17,nov,153,1,-1,0,unknown,false
55,self-employed,married,secondary,false,-196,true,false,unknown,20,may,210,2,-1,0,unknown,false
38,entrepreneur,married,secondary,true,15,true,false,cellular,10,jul,121,1,-1,0,unknown,false
61,admin.,married,secondary,false,4608,false,false,cellular,12,mar,212,1,-1,0,unknown,true
41,management,married,tertiary,false,666,true,false,unknown,21,may,253,3,-1,0,unknown,false
57,blue-collar,married,primary,false,452,true,false,unknown,13,may,139,4,-1,0,unknown,false
48,blue-collar,married,secondary,false,149,true,false,unknown,9,may,71,1,-1,0,unknown,false
77,retired,married,tertiary,false,7802,false,false,telephone,4,may,421,1,92,2,success,true
35,services,married,secondary,false,1453,true,false,unknown,28,may,199,1,-1,0,unknown,false
54,blue-collar,married,secondary,false,1480,true,false,unknown,14,may,108,1,-1,0,unknown,false
37,management,single,unknown,false,715,true,false,unknown,20,may,247,2,-1,0,unknown,false
56,management,single,secondary,false,237,true,false,telephone,9,jul,236,4,-1,0,unknown,false
40,technician,married,secondary,false,694,true,false,cellular,4,feb,97,4,196,5,failure,false
40,management,married,tertiary,false,0,false,false,cellular,14,jul,109,8,-1,0,unknown,false
54,management,married,tertiary,false,55,true,false,cellular,2,jun,112,2,-1,0,unknown,false
55,housemaid,married,primary,false,136,true,false,unknown,19,jun,15,10,-1,0,unknown,false
